keyframe_id,processed_index,scan_index,timestamp,original_x,original_y,original_theta,optimized_x,optimized_y,optimized_theta,correction_dx,correction_dy,correction_dtheta
131,296,888,1773837429.6071,6.846975842657706,-2.163569796586519,-1.3133584665748563,5.406187239112154,-2.9702301209024253,-1.5627596791922798,-0.6949254496901798,0.8163958724028002,-0.24940121261742348
132,297,891,1773837429.842725,6.803451311132263,-2.3799551211186567,-1.3587741240711546,5.309199825206855,-3.1711888654214313,-1.597021247097179,-0.7404068701456481,0.7471519764442158,-0.23824712302602435
133,299,897,1773837430.31471,6.807350710998634,-2.67077161770345,-1.413168492174273,5.2429560160292965,-3.4567221529665577,-1.640083756002018,-0.7890369984412553,0.6770539669802371,-0.22691526382774496
134,301,903,1773837430.787733,6.810501576928058,-2.93167134427931,-1.4818847931663262,5.187434625214907,-3.708129707483429,-1.7339408811004995,-0.6767206640819019,0.8294149306683845,-0.25205608793417333
135,303,909,1773837431.258956,6.799055063712816,-3.159576265123503,-1.5705386425287673,5.119615211194009,-3.922465637607657,-1.847591572609222,-0.5559485589561977,0.976314600930202,-0.27705293008045473
136,305,915,1773837431.731151,6.712616092174135,-3.444836459216504,-1.701805254606711,4.9585514401585735,-4.169691790742004,-2.0034949526808044,-0.4273165344678267,1.1141079018614324,-0.3016896980740933
137,308,924,1773837432.437859,6.543552091436094,-3.803307427330651,-1.890582617264771,4.690713058554244,-4.45822516376938,-2.2163018132775374,-0.2917632387650695,1.2389804062252114,-0.3257191960127664
138,310,930,1773837432.908301,6.399565296132887,-4.022307571066679,-2.017616744035197,4.484322952017192,-4.616123222130558,-2.366893026471524,-0.15233505201476572,1.3533655942904197,-0.34927628243632736
139,312,936,1773837433.378705,6.2171014535436955,-4.212963324149247,-2.1007705712577995,4.247734248680699,-4.729312041454488,-2.473057709468333,-0.011030226583874203,1.4565052528491744,-0.3722871382105333
140,314,942,1773837433.849819,6.034893869238784,-4.413129136768907,-2.187598007872428,4.005302487995416,-4.8459757599086295,-2.582336327948983,0.13165094829460022,1.5485904130031836,-0.39473832007655485
141,316,948,1773837434.320727,5.817492992674508,-4.622580822996477,-2.2540434526629793,3.72417610283303,-4.952202034972242,-2.670581938319062,0.27439215461802346,1.6288669432097889,-0.4165384856560825
